attempt_id,submission_type,item_id,question_stem,domain,subdomain,response_type,student_answer,score,confidence,answered_at
139b1fb2-046b-40ab-9180-907447fed82b,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"I said A because inflation means higher prices, so in order to combat that, prices need to decrease.",50.00,2,2026-02-09 05:32:58.699521+00
139b1fb2-046b-40ab-9180-907447fed82b,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,I answered A because interest rates can be negotiated.,50.00,3,2026-02-09 05:32:09.149929+00
144d223e-97f0-4abe-9b89-40d399ed079b,pre,Q31_Open_Diagnose,"You were asked: What does the stock market do? Options were A) Results in gains for investors, B) Guarantees investors a profit, C) Brings buyers and sellers together. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Stock Market Function,diagnose,"Bring buyers and sellers together since that is what pushes a stock price, demand, and the overall performance of the company. ",50.00,3,2026-02-06 01:23:58.775981+00
144d223e-97f0-4abe-9b89-40d399ed079b,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,Lowering prices is combating inflation while also increasing employment means that inflation could go down because of it. ,50.00,3,2026-02-06 01:23:26.677023+00
144d223e-97f0-4abe-9b89-40d399ed079b,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,"Since income is fixed, inflation would be more aggressive in regards to their income that does not change to reflect inflation. ",50.00,3,2026-02-06 01:23:16.060117+00
14dcb347-57fb-46ee-af11-b91db50cd07a,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,Single sources dont determine your credit report. ,50.00,2,2026-02-02 21:39:52.347403+00
14dcb347-57fb-46ee-af11-b91db50cd07a,pre,Q37_Open_Diagnose,"You were asked: Which insurance protects you if you cause an accident that injures someone? Options were A) Health insurance, B) Homeowner's insurance, C) Auto liability coverage. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Insurance Types,diagnose,Health insurance covers any unexpected injuries in accidents.,50.00,3,2026-02-02 21:40:19.070496+00
14dcb347-57fb-46ee-af11-b91db50cd07a,pre,Q5_Open_Diagnose,"You were asked: How much should Lyle have set aside for emergency savings? The options were A) $200 or so, B) One month's rent, C) Three or more months of expenses. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Emergency Fund,diagnose,I chose option B because i think thats a good amount to save in case of an emergency. Its a considerable amount.,50.00,3,2026-02-02 21:38:40.023493+00
15a9224e-f4cd-4605-9e1e-98a8a874aac5,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,credit reports do not have to be given by a single source. ,50.00,3,2026-02-09 05:00:53.158393+00
15a9224e-f4cd-4605-9e1e-98a8a874aac5,pre,Q13_Open_Diagnose,"You were asked: What does a home insurance deductible represent? Options were A) Amount you pay before insurance covers damages, B) Monthly premium for coverage, C) Maximum amount insurance will pay. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Insurance Deductible,diagnose,insurance deductible is the amoount you pay out if pocket ,50.00,3,2026-02-09 05:02:29.842134+00
15a9224e-f4cd-4605-9e1e-98a8a874aac5,pre,Q5_Open_Diagnose,"You were asked: How much should Lyle have set aside for emergency savings? The options were A) $200 or so, B) One month's rent, C) Three or more months of expenses. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Emergency Fund,diagnose,set aside three months of expenses in order to have a three month grace period to get yourself out of the emergency.,50.00,1,2026-02-09 04:56:10.336446+00
166077c3-9918-410a-99f9-b44840f3a6ad,pre,Q33_Open_Confirm,"You were asked: If 1,000 people each buy a lottery ticket with a 1% chance of winning, how many winners would you expect? You answered ""10,"" which is correct. In 1-2 sentences, explain how you calculated this.",Investment & Risk,Probability (% to Count),confirm,"I choose 10 because you would have to calculate what the odds are for 1,000 people going and winning.",50.00,2,2026-02-04 04:35:02.899757+00
166077c3-9918-410a-99f9-b44840f3a6ad,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"I believe that it is to increase employment because inflation and unemployment go hand in hand, so with increasing employment the inflation rate should be able to go down.",50.00,2,2026-02-04 04:35:02.899757+00
166077c3-9918-410a-99f9-b44840f3a6ad,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,I believe it is just the down payment because you are able to negotiate your down payments to be either lower or higher with what your other monthly payments would be. Interest rates on the other hand are pretty much fixed.,50.00,3,2026-02-04 04:35:02.899757+00
166bd2c9-605d-4a5e-aedb-0ef24c9a63fe,pre,Q12_Open_Diagnose,"You were asked: What is the primary function of health insurance? Options were A) Protect against large unexpected bills, B) Cover routine health care, C) Pay for elective procedures. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Health Insurance Purpose,diagnose,I B chose this because my mom is a teacher and she covers a lot of our necessary health care check ups through her health insurance.,50.00,3,2026-02-02 19:06:10.98305+00
166bd2c9-605d-4a5e-aedb-0ef24c9a63fe,pre,Q2_Open_Confirm,"You were asked whether a 15-year mortgage has higher monthly payments but lower total interest than a 30-year mortgage. You answered ""True,"" which is correct. In 1-2 sentences, explain why total interest is lower on the shorter mortgage.",Borrowing & Credit,Borrowing/Mortgages,confirm,"Total interest is lower because the monthly payments are higher, with less time to pay it.",50.00,3,2026-02-02 19:08:06.41717+00
166bd2c9-605d-4a5e-aedb-0ef24c9a63fe,pre,Q37_Open_Diagnose,"You were asked: Which insurance protects you if you cause an accident that injures someone? Options were A) Health insurance, B) Homeowner's insurance, C) Auto liability coverage. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Insurance Types,diagnose,I chose this because the liability will be covered.,50.00,3,2026-02-02 19:07:21.322521+00
16942379-3536-43fa-bd1a-1b29009ad310,pre,Q32_Open_Diagnose,"You were asked: Over a long time period (10-20 years), which asset normally gives the highest return? Options were A) Savings accounts, B) Bonds, C) Stocks. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Long-Term Asset Returns,diagnose,I think bonds would give the highest return with lower risk because it’s guaranteed money after the 10 years. stocks have a higher risk but can make you more money but are not guaranteed to get you that high return.,50.00,3,2026-02-09 20:25:12.840854+00
17469998-1f18-407c-be82-4c360f630b06,pre,Q12_Open_Diagnose,"You were asked: What is the primary function of health insurance? Options were A) Protect against large unexpected bills, B) Cover routine health care, C) Pay for elective procedures. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Health Insurance Purpose,diagnose,Routine health care is more often used for most people than the other options. The other two options are correct but not always necessary for everyone.,50.00,2,2026-02-08 17:56:46.330484+00
187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,I answered A because a decrease in inflation would mean that the prices would go back down. Neither of the other answers made as much sense with the context of the question.,50.00,3,2026-02-02 20:33:32.35271+00
