response_id,attempt_id,item_id,anchor_item_id,domain,subdomain,type,variant_type,raw_answer,score,confidence,ai_confidence,created_at
37476d44-888a-4b2e-a70c-54bc3925d8f1,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:29.415203+00
23305ce6-c36f-4610-97e9-efc52f404a5e,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:33.833849+00
d49a156d-4e41-4c8d-80bd-e4a05bf8802b,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,multiple_choice,,"""C""",0.00,2,,2026-04-17 19:07:35.34679+00
d9a3957f-2afd-49cd-8907-ba83e14078ab,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:40.425988+00
a2ef45e5-e1d6-4d8b-aafe-2a46f5f32604,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:40.425988+00
6a106bcc-42b8-455d-9d46-74c84e32a8a5,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:53.795302+00
eb251575-2902-4efb-8a42-0bf527f263b7,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:53.795302+00
c7df278b-72e8-42f5-8e2e-9e6252cc6d38,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:56.287779+00
568351fb-5bb8-47f2-9fde-417d0f252d9b,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:59.931755+00
c89c61ad-d534-4b86-a52e-deea46a5deef,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:59.931755+00
54aa1fca-26c6-4624-adba-09e40ec4d8c5,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:07:59.931755+00
8e5ffaa5-0f89-4304-b9a8-3fa4c3565a90,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-17 19:08:07.468458+00
edd1e7be-5a3f-4d7f-93dd-6a42fdedf31f,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,multiple_choice,,"""E""",0.00,2,,2026-04-17 19:08:15.214932+00
6e59cbd9-203d-4f31-83dc-936c86aedd87,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,multiple_choice,,"""C""",0.00,2,,2026-04-17 19:08:22.165237+00
f6798972-9792-4e98-92ed-c3a695a0187e,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,multiple_choice,,"""C""",0.00,3,,2026-04-17 19:08:22.165237+00
c3a56b08-3861-4883-a6dd-de7dc88ae6d8,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q31,,Risk and Return Knowledge,Stock Market Function,multiple_choice,,"""D""",0.00,2,,2026-04-17 19:08:22.165237+00
4834dfdf-2126-4fe4-bfd6-b695ca241a71,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,multiple_choice,,"""C""",100.00,2,,2026-04-17 19:08:49.521011+00
7de6395a-852e-4d68-b461-d589dfe95a1a,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q33,,Risk and Return Knowledge,Probability (% to Count),multiple_choice,,"""E""",0.00,2,,2026-04-17 19:08:53.017779+00
3b8babe4-9286-4727-905a-a3563c9f5cac,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q34,,Risk and Return Knowledge,Diversification Effect,multiple_choice,,"""D""",0.00,2,,2026-04-17 19:08:55.590231+00
042a13ba-b89e-4d8a-a425-301981c0d773,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q36,,Risk and Return Knowledge,Diversification Principle,multiple_choice,,"""C""",0.00,2,,2026-04-17 19:08:59.36946+00
404c02b1-7045-4c35-9c4b-647d9fec64cc,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q35,,Risk and Return Knowledge,Risk-Return Relationship,multiple_choice,,"""C""",0.00,2,,2026-04-17 19:08:59.36946+00
f6a23848-ebc8-4d0b-8d05-15c476d85c75,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q37,,Risk and Return Knowledge,Insurance Types,multiple_choice,,"""D""",0.00,2,,2026-04-17 19:09:01.035127+00
625c6030-cfce-4a00-a8b3-5bf4101d7dd3,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""C""",0.00,2,,2026-04-17 19:09:07.380023+00
328ccb7e-8002-45b0-badf-1d64b82f1aa9,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,multiple_choice,,"""C""",0.00,2,,2026-04-17 19:09:07.380023+00
8ccd9947-ae13-412d-ba16-f54cc2e1a701,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""E""",0.00,2,,2026-04-17 19:09:07.380023+00
1c00df8b-0454-40de-84a0-481486e6a950,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q40,,Risk and Return Knowledge,2008 Financial Crisis,multiple_choice,,"""D""",0.00,2,,2026-04-17 19:09:11.432259+00
11b7fe1b-fdba-4f45-b0d2-0119386ebcea,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,multiple_choice,,"""C""",100.00,3,,2026-04-17 19:09:19.340172+00
555afbf7-a127-4b89-8faf-1ae30f7bcadc,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,multiple_choice,,"""E""",0.00,2,,2026-04-17 19:09:30.15571+00
5911aac3-f3f8-461e-8daf-249a3393bcfa,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q36_Lower_MCQ,Q36,Investment & Risk,Diversification Principle,multiple_choice,Lower_MCQ,"""D""",0.00,2,,2026-04-17 19:09:30.15571+00
914cf6bd-f86a-45d4-ab89-80c6d0caba92,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q2_Lower_MCQ,Q2,Borrowing & Credit,Borrowing/Mortgages,multiple_choice,Lower_MCQ,"""D""",0.00,2,,2026-04-17 19:09:30.15571+00
15cfe6d6-198b-4e08-8c8d-d7225ecf0557,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q35_Lower_MCQ,Q35,Investment & Risk,Risk-Return Relationship,multiple_choice,Lower_MCQ,"""D""",0.00,2,,2026-04-17 19:09:30.15571+00
7f26ada7-8370-4ec3-afc9-7bd7542340db,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),multiple_choice,,"""D""",0.00,2,,2026-04-17 19:09:30.15571+00
31a6b941-2782-4609-b708-fbfdf2ae4c1c,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),multiple_choice,,"""D""",0.00,2,,2026-04-17 19:09:30.15571+00
1ad233e9-f291-4ce2-b3e1-d6c673f71ad9,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,multiple_choice,,"""D""",0.00,2,,2026-04-17 19:09:30.15571+00
0deda765-b81e-4393-92e1-ffded2610ed2,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q39_Lower_MCQ,Q39,Investment & Risk,Stocks vs Bonds Risk,multiple_choice,Lower_MCQ,"""D""",0.00,2,,2026-04-17 19:09:33.828863+00
b69affbe-dfed-465f-bf78-f44d81cbf966,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q7_Lower_MCQ,Q7,Borrowing & Credit,Inflation (Fixed Income),multiple_choice,Lower_MCQ,"""D""",0.00,2,,2026-04-17 19:09:37.374002+00
8e9d566c-8a62-46b7-9362-d1a42d9cc490,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q3_Open_Diagnose,Q3,Borrowing & Credit,Inflation,short_answer,Open_Diagnose,"""Im not really sure""",50.00,2,,2026-04-17 19:09:52.944119+00
5b495d4a-910d-48da-8b35-46a25a956a04,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q11_Open_Diagnose,Q11,Risk Management,Diversification (Stock vs Fund),short_answer,Open_Diagnose,"""Not really sure\n""",50.00,2,,2026-04-17 19:09:57.914943+00
f96e96b2-2c1f-420d-983a-db83388a038f,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q14_Open_Diagnose,Q14,Risk Management,Diversification Principle,short_answer,Open_Diagnose,"""Not sure""",50.00,2,,2026-04-17 19:10:02.053155+00
cdae5e65-105d-4960-92ec-a7ee0665a88c,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q30_Open_Diagnose,Q30,Investment & Risk,Risk-Return Tradeoff,short_answer,Open_Diagnose,"""Not sure""",50.00,2,,2026-04-17 19:10:06.069272+00
9b5e14e1-9436-494f-8462-17352278deb1,02bc7f63-7fe6-441c-b900-b50383cf2a4d,Q1_Open_Confirm,Q1,Borrowing & Credit,Compound Interest,short_answer,Open_Confirm,"""Not sure""",50.00,2,,2026-04-17 19:10:07.990611+00
2c1b2aa1-2699-4f03-8b85-e122f7b0b376,0392403d-25c4-488d-b1ae-9890679b30df,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:01:35.434777+00
dacd6666-d669-45f4-a7ee-bfab424ef6f9,0392403d-25c4-488d-b1ae-9890679b30df,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,multiple_choice,,"""A""",0.00,3,,2026-04-15 17:02:00.96551+00
a112688a-9667-43f5-a3d5-2a8538d0f82f,0392403d-25c4-488d-b1ae-9890679b30df,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""A""",0.00,3,,2026-04-15 17:02:25.492579+00
4d9bf3ec-2eb0-4722-b8fc-c65fb5d23ac1,0392403d-25c4-488d-b1ae-9890679b30df,Q12,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:02:38.349502+00
c2e409a9-22c8-4380-9829-9ecce6a4632a,0392403d-25c4-488d-b1ae-9890679b30df,Q13,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:02:41.408965+00
f827db35-8a45-4ab8-9ed0-e518282135bd,0392403d-25c4-488d-b1ae-9890679b30df,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-15 17:02:50.655212+00
6806b2e6-b608-4b6e-bafb-85229f59de80,0392403d-25c4-488d-b1ae-9890679b30df,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-15 17:02:53.772276+00
5885e890-3c1b-4215-9232-9fc77e15b92b,0392403d-25c4-488d-b1ae-9890679b30df,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-15 17:03:05.441103+00
c67eb7a8-86dd-4ec6-8cb2-bab4fc63ad64,0392403d-25c4-488d-b1ae-9890679b30df,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-15 17:03:09.979094+00
c686f89e-b5fa-4bf2-8be7-589a02a8cce3,0392403d-25c4-488d-b1ae-9890679b30df,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-15 17:03:25.156861+00
d6905794-b870-490c-9098-6ddaf8db2642,0392403d-25c4-488d-b1ae-9890679b30df,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-15 17:03:31.933054+00
71d45f71-93b1-4a28-a11c-39ae8de7dc5d,0392403d-25c4-488d-b1ae-9890679b30df,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:03:37.186175+00
e9abe455-4a21-4b33-9701-a897f4869c23,0392403d-25c4-488d-b1ae-9890679b30df,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-15 17:04:10.990424+00
ba96900d-f9a0-47e9-a6fc-4683117c2fe3,0392403d-25c4-488d-b1ae-9890679b30df,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-15 17:06:24.447794+00
90b03172-512b-4371-88c2-250eb6439d50,0392403d-25c4-488d-b1ae-9890679b30df,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-15 17:06:30.55452+00
a5007811-5d47-4db5-80d9-17914937f4b3,0392403d-25c4-488d-b1ae-9890679b30df,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-15 17:06:36.087123+00
e1f19ab6-9d03-4c2e-84ce-d08deb962385,0392403d-25c4-488d-b1ae-9890679b30df,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-15 17:08:32.971379+00
1aa4ddbf-5526-4dab-b344-cd3be58f3aa3,0392403d-25c4-488d-b1ae-9890679b30df,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-15 17:08:36.726869+00
19615c9f-4cbf-4492-89df-49f86d33fefc,0392403d-25c4-488d-b1ae-9890679b30df,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-15 17:09:00.992884+00
8a685fdd-0543-4a80-932a-c8be47cc8b62,0392403d-25c4-488d-b1ae-9890679b30df,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-15 17:09:05.771625+00
7849ffa7-c832-4c5a-b515-edb44da115fb,0392403d-25c4-488d-b1ae-9890679b30df,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-15 17:09:15.716351+00
db1308de-bd2d-407f-b74f-027d26de7f69,0392403d-25c4-488d-b1ae-9890679b30df,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,multiple_choice,,"""E""",0.00,3,,2026-04-15 17:09:19.918742+00
4d99c6ae-09af-44b6-9911-4366a9096c29,0392403d-25c4-488d-b1ae-9890679b30df,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:09:27.586516+00
c79ed248-6d57-4312-8601-e8f6182ef977,0392403d-25c4-488d-b1ae-9890679b30df,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:09:33.478009+00
10d5b911-48b0-4a57-848e-bec536ec7450,0392403d-25c4-488d-b1ae-9890679b30df,Q31,,Risk and Return Knowledge,Stock Market Function,multiple_choice,,"""C""",100.00,3,,2026-04-15 17:09:38.920326+00
63931c9f-37e0-4881-b3d9-c748054233fa,0392403d-25c4-488d-b1ae-9890679b30df,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,multiple_choice,,"""C""",100.00,3,,2026-04-15 17:09:50.486818+00
f2419cee-21db-4899-be7d-ee12cd3dc878,0392403d-25c4-488d-b1ae-9890679b30df,Q33,,Risk and Return Knowledge,Probability (% to Count),multiple_choice,,"""C""",100.00,3,,2026-04-15 17:10:09.440258+00
450ff3c0-e9dc-4b3b-8101-208e7b6fddd5,0392403d-25c4-488d-b1ae-9890679b30df,Q34,,Risk and Return Knowledge,Diversification Effect,multiple_choice,,"""B""",100.00,3,,2026-04-15 17:10:29.93179+00
b7e78b4f-3519-4e33-84d0-94eee5ac867a,0392403d-25c4-488d-b1ae-9890679b30df,Q35,,Risk and Return Knowledge,Risk-Return Relationship,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:10:35.775994+00
13d50dd4-ce0f-4ae2-9c92-c38b832eae31,0392403d-25c4-488d-b1ae-9890679b30df,Q36,,Risk and Return Knowledge,Diversification Principle,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:10:39.397668+00
1ea2bf61-555f-4699-a2d7-5b4bd9a8ea7e,0392403d-25c4-488d-b1ae-9890679b30df,Q37,,Risk and Return Knowledge,Insurance Types,multiple_choice,,"""C""",100.00,3,,2026-04-15 17:10:48.142964+00
509378fd-ff7d-478d-ba84-d3fbe4109de5,0392403d-25c4-488d-b1ae-9890679b30df,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""A""",0.00,3,,2026-04-15 17:11:00.727835+00
6ae0b8b5-31be-492d-976b-694cb45e2c19,0392403d-25c4-488d-b1ae-9890679b30df,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:11:10.135724+00
b747e82e-2ad7-4cf7-ae24-7f8fcb93f120,0392403d-25c4-488d-b1ae-9890679b30df,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,multiple_choice,,"""B""",100.00,3,,2026-04-15 17:11:14.635169+00
8fd85f14-e106-48c4-a48d-0c94e117953a,0392403d-25c4-488d-b1ae-9890679b30df,Q40,,Risk and Return Knowledge,2008 Financial Crisis,multiple_choice,,"""B""",100.00,3,,2026-04-15 17:11:18.180513+00
b90205f7-05f9-407c-a709-3923e581b54e,0392403d-25c4-488d-b1ae-9890679b30df,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,multiple_choice,,"""C""",100.00,3,,2026-04-15 17:11:30.63878+00
17f762d4-66ae-48a6-9a29-d551b80a96c1,0392403d-25c4-488d-b1ae-9890679b30df,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),multiple_choice,,"""C""",0.00,3,,2026-04-15 17:12:31.247091+00
3e88d176-bcd6-421c-b9ac-a38450b72aad,0392403d-25c4-488d-b1ae-9890679b30df,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),multiple_choice,,"""B""",0.00,3,,2026-04-15 17:12:43.915424+00
ffe73d6f-492c-4008-9c00-ec58e968dc7c,0392403d-25c4-488d-b1ae-9890679b30df,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,multiple_choice,,"""C""",100.00,3,,2026-04-15 17:12:51.161364+00
4772e610-d4b1-4994-b519-d436fd79a7f7,0392403d-25c4-488d-b1ae-9890679b30df,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,multiple_choice,,"""A""",100.00,3,,2026-04-15 17:12:57.242419+00
e4ecf603-0c4c-42c2-9a9c-58bfa00e6956,0392403d-25c4-488d-b1ae-9890679b30df,Q6_Lower_MCQ,Q6,Borrowing & Credit,Inflation (Lowering),multiple_choice,Lower_MCQ,"""A""",100.00,3,,2026-04-15 17:13:04.475368+00
4cb16b4d-06c3-4e5b-b6d2-ea9e15d7556c,0392403d-25c4-488d-b1ae-9890679b30df,Q14_Higher_MCQ,Q14,Risk Management,Diversification Principle,multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-15 17:13:10.705447+00
82a5a242-1060-4d2c-b6ce-4acb9ca183f1,0392403d-25c4-488d-b1ae-9890679b30df,Q3_Higher_MCQ,Q3,Borrowing & Credit,Inflation,multiple_choice,Higher_MCQ,"""D""",0.00,3,,2026-04-15 17:13:17.125996+00
c5ea0b36-8529-48ab-832a-496d38d9ec70,0392403d-25c4-488d-b1ae-9890679b30df,Q2_Higher_MCQ,Q2,Borrowing & Credit,Borrowing/Mortgages,multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-15 17:13:31.78742+00
bd4d0687-dafa-4bf2-b6a7-a9d4ca90136e,0392403d-25c4-488d-b1ae-9890679b30df,Q30_Higher_MCQ,Q30,Investment & Risk,Risk-Return Tradeoff,multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-15 17:13:40.733221+00
0db1a1ef-1a66-4300-9cc5-b73628aae3dc,0392403d-25c4-488d-b1ae-9890679b30df,Q7_Open_Diagnose,Q7,Borrowing & Credit,Inflation (Fixed Income),short_answer,Open_Diagnose,"""I thought it was older couples saving for retirement because I thought they would be most vulnerable to changing prices.""",50.00,3,,2026-04-15 17:14:34.356862+00
b344248c-82e4-4727-b567-c040550c3c67,0392403d-25c4-488d-b1ae-9890679b30df,Q10_Open_Diagnose,Q10,Borrowing & Credit,Credit Reports,short_answer,Open_Diagnose,"""I am unable to see what answer I selected and I don't know what I picked, so I cannot explain why I picked it.""",50.00,3,,2026-04-15 17:14:42.273843+00
36ec5961-c7e7-4070-a23a-07f0ee768d03,0392403d-25c4-488d-b1ae-9890679b30df,Q11_Open_Diagnose,Q11,Risk Management,Diversification (Stock vs Fund),short_answer,Open_Diagnose,"""I thought that a stock was safer than a stock mutual fund.""",50.00,3,,2026-04-15 17:15:21.420218+00
f2994ee6-b419-46ae-8ac2-ed9bf03653da,0392403d-25c4-488d-b1ae-9890679b30df,Q29_Open_Diagnose,Q29,Investment & Risk,Interest Rates & Bonds,short_answer,Open_Diagnose,"""I thought that they rise when interest rates rise but now I know that is not true.""",50.00,3,,2026-04-15 17:15:31.1529+00
dc56bc3e-f31c-41e8-b226-6c74c9556d7b,0392403d-25c4-488d-b1ae-9890679b30df,Q38_Open_Diagnose,Q38,Investment & Risk,Inflation Protection,short_answer,Open_Diagnose,"""Again, I cannot see what answer I put it just says [student's answer] so I don't know how to explain my reasoning.""",50.00,3,,2026-04-15 17:16:01.912837+00
d63b9e53-ad03-447b-b61b-de54411fac8a,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,multiple_choice,,"""A""",100.00,2,,2026-04-14 21:56:13.589562+00
594aeebd-3a75-42b1-9552-d7c7c6465bce,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,multiple_choice,,"""C""",100.00,2,,2026-04-14 21:56:31.25849+00
8fb245e8-a3f2-4f9c-bf4d-63788da82fdf,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,2,,2026-04-14 21:56:58.718645+00
6464d58e-3606-4160-9dd5-f778ec62c457,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q12,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,2,,2026-04-14 21:57:12.78574+00
d1c63e36-6e4c-4960-bddb-2f52e1676e9c,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q13,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,1,,2026-04-14 21:57:36.13671+00
f101b2f1-0a74-41dd-b5c4-e6b4969f6fbe,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,2,,2026-04-14 21:58:18.247957+00
7909499e-c805-474a-88cb-cf702df55bb2,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,2,,2026-04-14 21:58:39.02772+00
57aa6a62-f9ed-4cc9-8e18-5a8cf2840e1c,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-14 21:58:52.822434+00
1d507acf-6fd4-45ab-8dea-6ee9df7ae288,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,2,,2026-04-14 21:59:29.584651+00
10c46f91-ff98-442b-a2bd-7c2e951c5372,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-14 21:59:48.617975+00
1796476b-654b-492a-995e-378774fac51e,03e7436d-9b1b-478b-b5f2-a48f28b289dc,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-14 22:00:06.668015+00
