user_id,attempt_id,wave,item_id,anchor_item_id,domain,subdomain,score,confidence,correct
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,100.00,1,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q31,,Risk and Return Knowledge,Stock Market Function,100.00,2,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,100.00,2,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q33,,Risk and Return Knowledge,Probability (% to Count),100.00,1,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q35,,Risk and Return Knowledge,Risk-Return Relationship,0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q36,,Risk and Return Knowledge,Diversification Principle,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q37,,Risk and Return Knowledge,Insurance Types,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q38,,Risk and Return Knowledge,Inflation Protection,0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,2,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,6f24b0bf-1005-42d7-b146-b7358ccab43a,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,2,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,0.00,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,1,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,100.00,1,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q31,,Risk and Return Knowledge,Stock Market Function,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,0.00,1,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q33,,Risk and Return Knowledge,Probability (% to Count),100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q34,,Risk and Return Knowledge,Diversification Effect,0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q35,,Risk and Return Knowledge,Risk-Return Relationship,100.00,2,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q36,,Risk and Return Knowledge,Diversification Principle,0.00,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q37,,Risk and Return Knowledge,Insurance Types,0.00,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q38,,Risk and Return Knowledge,Inflation Protection,100.00,1,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q40,,Risk and Return Knowledge,2008 Financial Crisis,0.00,1,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,2,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),0.00,3,0
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,100.00,2,1
0194ccbb-e1b1-4c13-bcde-5ca2122e440d,1a3d0a9c-882d-4c71-ac85-37c01f57a1b3,pre,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q12,,Behavioral and Risk Management Knowledge,Insurance,0.00,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q31,,Risk and Return Knowledge,Stock Market Function,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q33,,Risk and Return Knowledge,Probability (% to Count),0.00,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q35,,Risk and Return Knowledge,Risk-Return Relationship,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q36,,Risk and Return Knowledge,Diversification Principle,0.00,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q37,,Risk and Return Knowledge,Insurance Types,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q38,,Risk and Return Knowledge,Inflation Protection,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,6463e061-a3aa-4299-8a1c-21ae37d96c40,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,2,1
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,1,1
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q12,,Behavioral and Risk Management Knowledge,Insurance,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q13,,Behavioral and Risk Management Knowledge,Insurance,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,0.00,3,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q31,,Risk and Return Knowledge,Stock Market Function,0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q33,,Risk and Return Knowledge,Probability (% to Count),0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,1,1
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q35,,Risk and Return Knowledge,Risk-Return Relationship,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q36,,Risk and Return Knowledge,Diversification Principle,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q37,,Risk and Return Knowledge,Insurance Types,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q38,,Risk and Return Knowledge,Inflation Protection,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,0.00,1,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,1,1
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,0.00,2,0
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),100.00,1,1
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),100.00,1,1
01e23500-f844-4771-94d6-e5ce1d9c9730,dfde85b6-4d76-4432-b0bf-d300d9f278cb,pre,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,0.00,1,0
